Taxon	Agile	Amber	Apple	Brave	Cedar	Crown	Dance	Drive	Dwell	Eagle	Earth	Fleet	Giant	Glint	Grace	Honor	Inlet	Joker	Kneel	Knife	Latch	Lemon	Magic	Mover	North	Novel	Ocean	Outer	Overt	Paint	Quiet	Quirk	Roast	Rocky	Shore	Smart	Spark	Storm	Trend	Truce	Unity	Value	Vapor	Water	Woven	Zebra	taxonomy
d__Bacteria|p__Ignavibacteriae|c__Ignavibacteria|o__Ignavibacteriales|f__Melioribacteraceae	0	0	0	0	0	0	0	0	2	2	0	0	1	0	0	0	1	1	1	0	0	0	0	0	2	0	1	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	d__Bacteria; p__Ignavibacteriae; c__Ignavibacteria; o__Ignavibacteriales; f__Melioribacteraceae
d__Bacteria|p__Kiritimatiellaeota|c__Kiritimatiellae|o__Kiritimatiellales|f__Kiritimatiellaceae	0	0	0	0	0	1	2	1	0	0	0	1	0	0	1	1	0	1	0	1	0	0	3	0	0	0	0	0	0	0	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Kiritimatiellaeota; c__Kiritimatiellae; o__Kiritimatiellales; f__Kiritimatiellaceae
d__Bacteria|p__Nitrospirae|c__Nitrospira|o__Nitrospirales|f__Nitrospiraceae	0	2	1	1	0	1	3	1	0	0	0	2	1	2	3	3	1	1	0	1	0	1	1	1	1	0	1	2	1	0	0	2	0	2	2	0	0	0	1	0	0	0	2	0	1	0	d__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__Nitrospiraceae
d__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__Phycisphaerales|f__Phycisphaeraceae	0	0	1	0	0	1	0	2	0	1	1	1	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	d__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae
d__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Candidatus_Brocadiales|f__Candidatus_Brocadiaceae	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Candidatus_Brocadiales; f__Candidatus_Brocadiaceae
d__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Planctomycetales|f__Gemmataceae	0	0	0	0	1	0	0	1	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	4	0	1	0	d__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Planctomycetales; f__Gemmataceae
d__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Planctomycetales|f__Isosphaeraceae	1	0	2	1	2	3	0	1	0	2	0	1	0	1	0	2	0	1	0	0	0	0	0	2	1	0	0	0	0	0	2	1	0	0	2	0	0	0	1	0	0	0	1	1	1	0	d__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Planctomycetales; f__Isosphaeraceae
d__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Planctomycetales|f__Planctomycetaceae	0	1	0	2	3	3	0	3	0	1	1	2	0	2	3	1	0	4	0	3	4	0	2	0	2	0	2	1	1	1	2	1	0	0	3	1	0	2	0	0	0	0	6	0	0	1	d__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae
d__Bacteria|p__Proteobacteria|c__Acidithiobacillia|o__Acidithiobacillales|f__Acidithiobacillaceae	0	0	0	0	1	2	0	2	0	0	0	1	2	0	1	1	1	3	0	0	0	1	0	1	0	0	1	0	0	1	1	4	0	2	1	0	1	0	3	0	0	0	5	1	0	0	d__Bacteria; p__Proteobacteria; c__Acidithiobacillia; o__Acidithiobacillales; f__Acidithiobacillaceae
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae	4	0	3	1	4	11	1	3	4	3	0	3	5	2	3	9	1	4	0	8	2	0	5	1	2	2	4	0	6	0	6	1	0	1	0	2	1	1	6	0	0	0	8	3	0	1	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Holosporales|f__Caedimonadaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Holosporales; f__Caedimonadaceae
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Holosporales|f__Candidatus_Paracaedibacteraceae	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Holosporales; f__Candidatus_Paracaedibacteraceae
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Holosporales|f__Holosporaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Holosporales; f__Holosporaceae
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Magnetococcales|f__Magnetococcaceae	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Magnetococcales; f__Magnetococcaceae
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Parvularculales|f__Parvularculaceae	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Parvularculales; f__Parvularculaceae
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Pelagibacterales|f__Pelagibacteraceae	0	1	1	0	0	1	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Pelagibacterales; f__Pelagibacteraceae
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Aurantimonadaceae	2	1	1	1	2	2	0	5	0	0	0	2	0	1	1	0	0	0	0	3	0	2	0	0	4	0	0	1	0	0	2	3	1	0	0	2	0	0	0	0	0	0	4	0	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Aurantimonadaceae
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bartonellaceae	1	3	0	1	1	3	3	1	1	2	1	3	2	0	0	0	2	4	0	2	1	2	1	1	0	0	2	2	0	0	1	0	1	2	1	0	2	1	1	0	0	0	1	2	1	3	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bartonellaceae
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Beijerinckiaceae	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bradyrhizobiaceae	2	6	2	1	11	17	4	19	11	5	1	8	9	6	8	19	1	7	1	21	7	7	7	2	4	1	7	3	8	5	16	14	1	11	4	4	2	6	6	0	5	1	18	4	8	2	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Brucellaceae	0	1	1	0	1	1	1	0	0	2	1	2	0	3	0	0	1	3	2	1	1	1	0	0	2	1	1	1	1	1	3	0	0	5	0	1	0	1	0	1	0	0	3	2	1	3	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Brucellaceae
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Chelatococcaceae	0	0	1	0	1	1	0	2	0	0	0	1	0	1	1	1	0	0	0	0	0	1	3	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Chelatococcaceae
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Cohaesibacteraceae	0	0	0	0	2	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Cohaesibacteraceae
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Hyphomicrobiaceae	1	1	2	1	12	7	1	4	4	1	0	0	2	3	1	9	0	2	2	3	1	2	4	0	3	0	4	3	2	3	1	2	1	5	2	1	0	2	0	0	0	1	6	2	0	2	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Methylobacteriaceae	3	2	1	0	4	8	2	3	3	1	1	3	1	1	5	15	0	3	3	2	2	2	2	3	4	0	8	1	5	2	6	4	0	3	8	5	2	0	9	0	0	1	6	2	5	2	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Methylocystaceae	0	0	0	0	0	0	0	1	1	0	0	1	0	1	2	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	1	0	0	0	1	0	1	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylocystaceae
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Phyllobacteriaceae	2	6	2	3	13	6	1	5	4	2	1	3	2	1	3	11	1	3	0	8	2	6	3	1	6	0	8	3	4	0	7	6	1	3	3	1	1	2	5	0	0	0	8	6	1	1	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Phyllobacteriaceae
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae	8	9	10	8	16	21	12	23	8	6	6	11	15	6	7	22	9	9	4	12	13	4	13	4	11	2	22	7	6	6	16	12	9	11	10	7	9	13	21	0	2	1	33	12	11	13	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhodobiaceae	0	1	0	0	1	2	0	0	1	0	0	2	1	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	2	1	0	2	0	0	2	0	0	0	0	0	1	0	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhodobiaceae
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Xanthobacteraceae	0	1	0	0	0	5	0	0	3	0	1	1	1	1	0	2	1	4	0	5	0	2	1	0	1	0	0	0	0	2	3	4	1	0	1	1	1	0	1	0	0	0	3	1	1	1	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Hyphomonadaceae	0	0	1	1	0	3	0	0	0	2	0	1	2	0	1	2	0	0	0	0	1	1	1	0	0	0	2	0	0	0	0	0	2	1	0	2	0	0	0	0	0	0	2	0	0	1	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Hyphomonadaceae
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae	9	4	17	9	24	28	13	27	11	8	2	14	16	18	17	32	7	9	10	26	7	10	15	3	14	0	24	16	17	4	27	25	4	13	6	8	6	10	15	0	0	0	34	13	9	8	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae	5	2	5	7	6	9	0	10	9	0	2	7	0	6	8	11	5	4	2	7	6	4	4	4	7	0	11	1	6	6	6	6	1	6	2	5	3	5	6	0	1	0	11	1	3	1	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillaceae	5	0	6	1	10	14	4	21	6	4	1	12	6	6	11	9	4	4	2	6	5	8	9	2	6	0	4	1	8	5	15	4	5	7	3	1	4	5	17	0	1	0	17	4	1	2	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Anaplasmataceae	1	1	2	0	0	1	2	1	1	2	1	0	1	0	2	0	1	2	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Anaplasmataceae
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Candidatus_Midichloriaceae	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Candidatus_Midichloriaceae
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Rickettsiaceae	1	0	0	0	1	1	3	1	1	1	0	1	1	1	0	1	0	1	1	0	1	0	0	1	0	0	3	0	0	1	0	3	0	1	1	2	0	0	2	0	0	0	1	1	1	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Erythrobacteraceae	2	2	1	1	7	6	1	5	4	1	1	5	5	3	5	4	3	1	1	3	3	1	5	1	4	0	7	1	4	2	2	0	3	5	1	4	1	3	3	0	0	0	10	2	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Erythrobacteraceae
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae	11	5	5	3	14	21	4	12	9	6	1	15	7	9	15	25	5	5	2	15	2	9	18	6	6	4	11	9	7	9	21	13	4	6	3	8	4	4	15	1	1	8	24	6	1	6	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae	7	5	5	5	22	17	13	19	9	5	2	7	3	11	7	10	3	5	3	7	4	10	5	1	6	0	11	8	6	1	20	17	1	10	7	6	5	4	16	2	1	1	18	5	5	9	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae	701	227	992	145	8475	322	287	234	209	108	121	289	3245	187	605	361	313	341	2393	422	201	2704	307	11196	153	23	374	632	291	674	3457	205	83	723	241	220	140	3325	242	22	30	30	358	368	142	365	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae	13	2	4	9	17	26	8	30	7	6	4	8	6	9	16	20	3	6	3	16	6	4	23	7	12	5	10	5	13	7	28	10	3	8	11	7	5	6	18	1	7	7	31	3	10	5	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae	5	3	43	4	10	11	4	5	5	6	1	14	3	4	9	29	2	6	2	5	4	1	6	3	4	0	6	10	10	7	9	33	2	7	4	3	3	2	4	0	0	2	8	2	1	3	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	0	34	5	0	12	3	5	7	12	11	0	6	0	3	10	0	11	0	8	2	14	0	0	0	13	0	19	1	40	1	6	0	5	11	2	3	2	3	3	0	0	0	26	5	0	17	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Sutterellaceae
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Chromobacteriaceae	1	2	4	2	6	7	5	5	3	3	1	7	4	2	9	8	0	3	2	4	8	3	4	2	2	0	6	3	1	2	12	2	2	2	3	7	2	3	6	0	0	0	7	3	2	1	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Chromobacteriaceae
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae	3	6	2	2	6	4	3	5	4	1	0	2	3	3	7	6	3	3	6	5	5	2	3	0	4	0	5	7	7	3	3	5	1	9	4	2	6	6	1	0	0	0	2	6	2	4	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales|f__Gallionellaceae	0	0	0	0	1	0	0	0	1	1	0	0	0	2	1	1	0	0	1	1	0	0	1	1	1	0	0	1	1	0	1	1	0	3	0	0	1	1	0	0	0	0	1	1	1	0	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Nitrosomonadales; f__Gallionellaceae
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales|f__Methylophilaceae	1	0	0	1	2	2	0	2	0	0	0	3	0	1	0	1	0	1	1	0	0	1	2	0	1	0	2	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Nitrosomonadales; f__Methylophilaceae
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales|f__Nitrosomonadaceae	4	1	1	1	2	0	1	1	1	0	0	4	0	2	2	0	1	2	0	0	1	2	2	2	2	0	1	0	1	3	1	2	2	0	0	0	1	1	0	0	0	0	2	2	2	1	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Nitrosomonadales; f__Nitrosomonadaceae
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales|f__Sterolibacteriaceae	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	2	1	1	1	1	0	0	0	0	1	0	0	0	1	0	0	0	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Nitrosomonadales; f__Sterolibacteriaceae
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales|f__Thiobacillaceae	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Nitrosomonadales; f__Thiobacillaceae
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales|f__Azonexaceae	0	1	0	0	1	0	1	0	0	0	1	0	0	1	2	0	0	0	2	0	0	0	0	0	3	0	2	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Azonexaceae
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales|f__Rhodocyclaceae	1	0	1	1	1	1	2	1	1	1	0	1	2	0	1	0	4	0	0	2	1	0	1	0	0	0	2	2	2	0	0	2	0	2	1	0	0	0	1	0	0	0	2	1	0	0	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales|f__Zoogloeaceae	0	2	0	1	4	1	0	3	2	1	1	1	1	4	3	7	1	0	0	1	1	2	4	3	3	0	4	0	5	1	8	2	0	4	0	0	0	3	2	0	0	0	3	2	0	2	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Zoogloeaceae
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|f__Candidatus_Desulfofervidaceae	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; f__Candidatus_Desulfofervidaceae
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Bradymonadales|f__Bradymonadaceae	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	3	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bradymonadales; f__Bradymonadaceae
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfarculales|f__Desulfarculaceae	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0	1	0	1	0	d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfarculales; f__Desulfarculaceae
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Desulfobacteraceae	2	2	3	1	6	1	2	4	2	1	5	1	4	3	3	4	0	3	2	5	5	2	1	1	3	0	6	2	4	4	4	0	3	2	2	6	2	0	3	0	0	0	4	1	0	3	d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales; f__Desulfobacteraceae
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Desulfobulbaceae	4	2	1	1	3	1	3	5	0	1	0	2	1	1	1	7	0	0	1	3	2	0	2	4	0	0	2	4	1	3	4	0	0	1	1	0	0	1	3	1	0	0	2	0	0	1	d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales; f__Desulfobulbaceae
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfohalobiaceae	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfohalobiaceae
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfomicrobiaceae	1	0	0	0	2	4	0	1	2	1	0	1	1	1	1	1	2	0	1	0	3	3	0	0	1	0	0	1	4	0	4	1	0	1	1	0	0	0	2	0	0	0	0	1	1	0	d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfomicrobiaceae
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	11	6	72	8	40	196	2	215	15	2	4	22	15	78	16	501	8	9	4	25	4	13	19	116	7	0	13	7	24	16	227	9	5	12	30	8	8	14	91	0	0	2	453	8	11	24	d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfurellales|f__Desulfurellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfurellales; f__Desulfurellaceae
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfuromonadales|f__Desulfuromonadaceae	1	1	2	0	5	5	1	6	3	5	0	2	3	0	1	6	3	3	1	5	2	1	2	0	2	0	7	0	0	3	2	5	3	3	0	2	1	3	3	0	0	0	7	1	0	0	d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfuromonadales; f__Desulfuromonadaceae
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfuromonadales|f__Geobacteraceae	5	4	3	4	11	12	5	15	3	3	2	4	3	5	7	9	3	8	0	12	3	1	6	1	7	0	0	5	5	4	8	8	1	1	2	2	2	9	5	0	0	0	5	2	1	1	d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfuromonadales; f__Geobacteraceae
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Anaeromyxobacteraceae	1	1	1	0	0	3	0	4	2	1	0	2	3	1	3	8	1	1	1	2	0	1	1	0	1	0	2	1	2	1	5	1	0	0	0	1	0	0	2	0	0	0	1	0	1	0	d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Anaeromyxobacteraceae
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Archangiaceae	0	1	0	2	2	1	0	3	1	0	0	2	0	0	1	8	0	1	0	3	0	0	2	0	1	0	3	2	0	0	2	0	1	1	0	1	1	2	3	0	0	0	7	4	0	0	d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Archangiaceae
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Kofleriaceae	0	0	0	0	1	2	0	1	1	0	0	0	2	0	0	2	0	0	1	1	0	1	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Kofleriaceae
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Myxococcaceae	4	0	2	2	4	7	2	11	3	3	0	3	2	2	7	10	0	6	0	6	2	1	2	3	1	0	3	2	3	7	5	4	1	4	2	1	1	0	2	0	0	0	10	6	0	2	d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Myxococcaceae
